DISTRICT,LOCATION,PH,EC,ALK,SO4,CO3,F,MG,HCO3,TDS,YEAR,NO3,TH,CL,NA,CA,K
Sabarkantha,Vijaynagar1,8.07,978.0,220.0,26.0,0.0,1.1,34.0,268.0,655.26,2018,7.0,230.0,191.0,137.0,36.0,4.2
Sabarkantha,Virpur_1(Himmat),7.92,410.0,100.0,39.0,0.0,0.8,0.0,122.0,274.7,2018,37.0,170.0,50.0,34.0,68.0,0.4
Sabarkantha,Vaktapur,7.68,3097.0,170.0,72.0,0.0,1.15,156.0,207.0,2074.99,2018,115.0,1100.0,851.0,210.0,180.0,3.1
Sabarkantha,Kesarpura(Ider),7.41,1324.0,160.0,94.0,0.0,0.8,31.0,195.0,887.08,2018,130.0,540.0,220.0,64.0,164.0,1.9
Sabarkantha,Dhramali,7.85,2004.0,280.0,175.0,0.0,2.0,62.0,342.0,1342.68,2018,54.0,420.0,333.0,261.0,64.0,1.4
Surat,Wadali,7.35,1462.0,180.0,15.0,0.0,1.47,41.0,220.0,979.54,2018,180.0,370.0,276.0,170.0,80.0,3.5
Surat,Allu,8.29,600.0,150.0,121.0,0.0,1.2,36.0,183.0,402.0,2018,13.0,250.0,50.0,51.0,40.0,0.2
Surat,Bedchit,7.64,1556.0,260.0,89.0,0.0,0.98,97.0,317.0,1042.52,2018,27.0,610.0,277.0,75.0,84.0,0.2
Surat,Bhatkol,8.45,758.0,60.0,152.0,18.0,0.75,34.0,37.0,507.86,2018,5.0,240.0,114.0,68.0,40.0,1.4
Surat,Digas,8.28,923.0,220.0,96.0,0.0,1.0,46.0,268.0,618.41,2018,39.0,240.0,57.0,90.0,20.0,1.0
Surat,Dungri,8.29,1509.0,330.0,96.0,0.0,1.15,61.0,403.0,1011.03,2018,33.0,420.0,199.0,149.0,68.0,7.2
Surat,Jesingpura[sg],7.87,573.0,240.0,42.0,0.0,0.23,36.0,293.0,383.91,2018,3.0,260.0,36.0,36.0,44.0,1.0
Surat,Juna umarpada2,8.08,389.0,110.0,62.0,0.0,0.27,45.0,134.0,260.63,2018,4.0,160.0,36.0,32.0,40.0,0.9
Surat,Kadod 1,8.28,687.0,230.0,6.0,0.0,0.52,32.0,281.0,460.29,2018,20.0,182.0,64.0,75.0,20.0,0.6
Surat,Karanjvel,8.23,463.0,150.0,43.0,0.0,0.4,17.0,183.0,310.21,2018,26.0,220.0,43.0,27.0,60.0,4.6
Surat,Kasal,8.01,716.0,130.0,51.0,0.0,0.22,39.0,159.0,479.72,2018,26.0,280.0,107.0,36.0,48.0,1.0
Surat,Kathor,8.19,1454.0,320.0,83.0,0.0,0.4,80.0,390.0,974.18,2018,16.0,390.0,206.0,149.0,24.0,2.6
Surat,Kelkui,8.07,382.0,140.0,15.0,0.0,0.3,15.0,171.0,255.94,2018,4.0,160.0,43.0,28.0,40.0,0.6
Surat,Kherwada,7.81,532.0,172.0,22.0,0.0,0.45,22.0,210.0,356.44,2018,17.0,220.0,57.0,33.0,52.0,0.1
Surat,Malda,8.45,1051.0,280.0,49.0,36.0,0.4,22.0,268.0,704.17,2018,26.0,310.0,121.0,99.0,88.0,6.2
Surat,Mandvi2,8.2,839.0,130.0,56.0,0.0,0.47,44.0,159.0,562.13,2018,85.0,270.0,107.0,65.0,36.0,0.4
Surat,Mota,8.29,2508.0,360.0,139.0,0.0,0.1,117.0,439.0,1680.36,2018,16.0,660.0,497.0,261.0,72.0,1.9
Surat,Moti Chher,8.13,600.0,110.0,61.0,0.0,0.3,2.0,134.0,402.0,2018,53.0,220.0,57.0,36.0,84.0,0.5
Surat,Moti Sarkui,8.08,620.0,120.0,31.0,0.0,0.45,17.0,146.0,415.4,2018,22.0,180.0,64.0,38.0,44.0,0.4
Surat,Nogama,8.1,551.0,140.0,21.0,0.0,0.45,22.0,171.0,369.17,2018,39.0,190.0,64.0,44.0,40.0,0.1
Surat,Olpad2,8.71,1575.0,320.0,62.0,24.0,1.38,22.0,342.0,1055.25,2018,25.0,150.0,192.0,238.0,24.0,62.7
Surat,Palsana,8.28,1022.0,290.0,40.0,0.0,0.3,17.0,354.0,684.74,2018,15.0,150.0,92.0,150.0,32.0,18.0
Surat,Paneshwar,7.94,1442.0,90.0,140.0,0.0,0.8,22.0,110.0,966.14,2018,6.0,350.0,334.0,170.0,104.0,2.3
Surat,Sachin town,7.81,3776.0,190.0,140.0,0.0,0.55,124.0,232.0,2529.92,2018,6.0,880.0,1072.0,457.0,148.0,4.5
Surat,Sarbhon,8.57,995.0,202.0,91.0,37.0,1.45,32.0,171.0,666.65,2018,2.0,220.0,128.0,122.0,36.0,1.9
Surat,Sultanabad,8.57,840.0,130.0,86.0,24.0,0.3,39.0,110.0,562.8,2018,24.0,240.0,114.0,75.0,32.0,24.0
Surat,Syan,8.08,1735.0,230.0,58.0,0.0,0.45,90.0,281.0,1162.45,2018,30.0,550.0,383.0,144.0,72.0,0.6
Surat,Uchchhal1,8.0,784.0,200.0,5.0,0.0,0.4,41.0,244.0,525.28,2018,55.0,290.0,99.0,47.0,48.0,0.4
Surat,Ushker,8.28,549.0,120.0,121.0,0.0,0.47,22.0,146.0,367.83,2018,26.0,170.0,21.0,59.0,32.0,2.4
Surat,Vaheval,8.17,563.0,130.0,40.0,0.0,0.66,32.0,159.0,377.21,2018,25.0,190.0,78.0,53.0,24.0,0.9
Surat,Valod,8.2,440.0,120.0,44.0,0.0,0.24,19.0,146.0,294.8,2018,19.0,160.0,43.0,38.0,32.0,0.3
Surat,Vyara1,8.13,334.0,120.0,25.0,0.0,0.4,19.0,146.0,223.78,2018,1.0,140.0,36.0,27.0,24.0,2.6
Surat,Khata devi,8.06,834.0,80.0,53.0,0.0,0.47,19.0,98.0,558.78,2018,12.0,200.0,156.0,78.0,48.0,0.9
Surendranagar,Anindra,7.81,700.0,140.0,111.0,0.0,1.27,17.0,171.0,469.0,2018,7.0,270.0,64.0,35.0,80.0,5.4
Surendranagar,Bajana,7.52,1083.0,180.0,105.0,0.0,0.62,40.0,220.0,725.61,2018,8.0,360.0,170.0,80.0,78.0,5.7
Surendranagar,Bamanbor,7.75,1362.0,290.0,38.0,0.0,0.63,41.0,354.0,912.54,2018,115.0,550.0,184.0,59.0,152.0,2.2
Surendranagar,Dedadra,8.0,1043.0,380.0,25.0,0.0,4.55,47.0,464.0,698.81,2018,14.0,295.0,78.0,102.0,40.0,5.0
Surendranagar,Dhama,7.65,2911.0,270.0,335.0,0.0,1.16,229.0,329.0,1950.37,2018,180.0,1090.0,489.0,128.0,60.0,68.4
Surendranagar,Halvad,7.59,5109.0,140.0,440.0,0.0,2.32,122.0,171.0,3423.03,2018,130.0,1300.0,1312.0,580.0,320.0,15.7
Surendranagar,Jhinjhuwada,7.74,1313.0,280.0,85.0,0.0,1.019,64.0,342.0,879.71,2018,35.0,465.0,184.0,81.0,80.0,14.1
Surendranagar,Juna Devliya 1,8.06,1439.0,260.0,90.0,0.0,0.85,94.0,317.0,964.13,2018,37.0,490.0,241.0,105.0,42.0,6.8
Surendranagar,Kherwa,7.88,855.0,160.0,30.0,0.0,1.0,24.0,195.0,572.85,2018,7.0,210.0,128.0,73.0,44.0,6.3
Surendranagar,Kukavati,7.51,2230.0,200.0,65.0,0.0,1.09,168.0,244.0,1494.1,2018,120.0,840.0,532.0,129.0,60.0,2.8
Surendranagar,Lakhtar,7.61,910.0,210.0,65.0,0.0,1.96,44.0,256.0,609.7,2018,8.0,285.0,121.0,73.0,42.0,9.6
Surendranagar,Modhvana,7.62,753.0,150.0,16.0,0.0,0.92,51.0,183.0,504.51,2018,78.0,225.0,92.0,65.0,6.0,8.7
Surendranagar,Moti Moladi,7.47,5020.0,180.0,215.0,0.0,0.44,340.0,220.0,3363.4,2018,130.0,2200.0,1418.0,150.0,320.0,0.9
Surendranagar,Muli,7.94,4010.0,340.0,151.0,0.0,4.4,24.0,415.0,2686.7,2018,70.0,700.0,1028.0,600.0,240.0,0.9
Surendranagar,Nava Raisangpur,7.6,4320.0,140.0,260.0,0.0,0.42,117.0,171.0,2894.4,2018,135.0,1200.0,1170.0,440.0,288.0,0.7
Surendranagar,Olak,7.65,2348.0,260.0,250.0,0.0,0.87,72.0,317.0,1573.16,2018,46.0,550.0,440.0,269.0,102.0,36.9
Surendranagar,Pipli,7.84,1111.0,290.0,95.0,0.0,0.65,60.0,354.0,744.37,2018,24.0,390.0,106.0,69.0,56.0,12.3
Surendranagar,Rajsitapur,8.01,965.0,280.0,35.0,0.0,1.12,47.42,342.0,646.55,2018,23.0,280.0,106.0,91.0,34.0,4.2
Surendranagar,Shiyani,7.66,4182.0,110.0,655.0,0.0,1.19,97.28,134.0,2801.94,2018,16.0,850.0,887.0,550.0,180.0,10.6
Surendranagar,Sudamda,7.35,4777.0,150.0,525.0,0.0,0.37,206.0,183.0,3200.59,2018,50.0,1650.0,1170.0,341.0,320.0,2.0
Surendranagar,Sukhpar,7.84,6062.0,330.0,425.0,0.0,5.25,308.0,403.0,4061.54,2018,310.0,1670.0,1418.0,621.0,160.0,1.1
Surendranagar,Surendranagar,7.72,4131.0,360.0,135.0,0.0,1.21,121.0,439.0,2767.77,2018,90.0,800.0,1064.0,588.0,120.0,2.2
Surendranagar,Vanala,7.77,457.0,150.0,10.0,0.0,0.55,19.0,183.0,306.19,2018,11.0,140.0,43.0,38.0,24.0,4.0
The dangs,Aherdi,8.21,352.0,110.0,63.0,0.0,0.23,22.0,134.0,235.84,2018,10.0,200.0,43.0,21.0,44.0,0.4
The dangs,Bori Goatha 1,8.16,362.0,110.0,32.0,0.0,0.35,12.0,134.0,242.54,2018,34.0,170.0,28.0,19.0,48.0,0.3
The dangs,Boripada,8.02,301.0,120.0,65.0,0.0,0.4,12.0,146.0,201.67,2018,4.0,170.0,21.0,24.0,48.0,0.4
The dangs,Chikhli,8.14,316.0,130.0,27.0,0.0,0.35,10.0,159.0,211.72,2018,4.0,140.0,21.0,24.0,40.0,0.4
The dangs,Chinchnogaotha,7.93,499.0,170.0,62.0,0.0,0.24,17.0,207.0,334.33,2018,41.0,260.0,43.0,32.0,76.0,0.7
The dangs,Dhumkal,8.07,298.0,170.0,36.0,0.0,0.3,15.0,207.0,199.66,2018,5.0,180.0,14.0,24.0,48.0,0.3
The dangs,Ghubita,8.1,377.0,130.0,61.0,0.0,0.24,15.0,159.0,252.59,2018,11.0,190.0,21.0,20.0,52.0,0.7
The dangs,Jakana,8.1,509.0,130.0,94.0,0.0,0.17,19.0,159.0,341.03,2018,50.0,240.0,21.0,27.0,64.0,0.9
The dangs,Kalibel,7.99,1030.0,240.0,60.0,0.0,0.1,71.0,293.0,690.1,2018,15.0,430.0,178.0,64.0,56.0,19.2
The dangs,Mahal,8.07,380.0,160.0,83.0,0.0,0.2,19.0,195.0,254.6,2018,0.0,220.0,21.0,26.0,56.0,1.2
The dangs,Malegaon,8.2,422.0,90.0,58.0,0.0,0.3,32.0,110.0,282.74,2018,11.0,190.0,57.0,24.0,24.0,0.5
The dangs,Nadak khadi,8.09,367.0,120.0,78.0,0.0,0.45,5.0,146.0,245.89,2018,14.0,170.0,21.0,34.0,60.0,0.5
The dangs,Nana pada,8.23,337.0,120.0,84.0,0.0,0.3,19.0,146.0,225.79,2018,0.0,180.0,14.0,22.0,40.0,0.7
The dangs,Sakarpatal,8.1,321.0,100.0,35.0,0.0,0.2,15.0,122.0,215.07,2018,15.0,150.0,28.0,18.0,36.0,0.2
The dangs,Sodmal,8.1,308.0,100.0,74.0,0.0,0.37,17.0,122.0,206.36,2018,13.0,160.0,21.0,27.0,36.0,0.2
The dangs,Subir,8.2,365.0,80.0,58.0,0.0,0.15,15.0,98.0,244.55,2018,15.0,160.0,43.0,25.0,40.0,0.8
The dangs,Umberpada,8.07,350.0,80.0,106.0,0.0,0.3,24.0,98.0,234.5,2018,13.0,180.0,21.0,24.0,32.0,4.0
The dangs,Vazat Amba,8.03,399.0,170.0,44.0,0.0,0.24,22.0,207.0,267.33,2018,16.0,210.0,28.0,27.0,48.0,0.7
The dangs,Waghai,8.3,384.0,80.0,120.0,0.0,0.3,27.0,98.0,257.28,2018,2.0,180.0,28.0,31.0,28.0,2.2
Vadodara,Amreshwar,7.7,1714.0,290.0,48.0,0.0,0.66,44.0,354.0,1148.38,2018,14.0,390.0,362.0,210.0,84.0,11.4
Vadodara,Bhindol,,,,,,,,,,2018,,,,,,
Vadodara,Ferkuva,7.1,1220.0,410.0,25.0,0.0,1.46,49.0,500.0,817.4,2018,6.0,370.0,128.0,110.0,68.0,0.3
Vadodara,Ghamodi,7.56,470.0,150.0,15.0,0.0,1.2,23.0,183.0,314.9,2018,10.0,165.0,43.0,31.0,28.0,0.8
Vadodara,Juna samalya,7.78,1762.0,330.0,170.0,0.0,1.39,63.0,403.0,1180.54,2018,47.0,410.0,241.0,201.0,60.0,33.5
Vadodara,Kaprali,7.82,733.0,210.0,45.0,0.0,0.86,24.0,256.0,491.11,2018,62.0,350.0,43.0,9.0,100.0,0.2
Vadodara,Kevada Bag,8.23,1285.0,340.0,40.0,0.0,0.97,34.0,415.0,860.95,2018,66.0,220.0,113.0,168.0,32.0,8.1
Vadodara,Masor,8.27,2394.0,795.0,90.0,15.0,0.65,44.0,940.0,1603.98,2018,8.0,260.0,213.0,430.0,32.0,1.0
Vadodara,Panwad,7.83,870.0,180.0,65.0,0.0,0.64,34.0,220.0,582.9,2018,17.0,330.0,121.0,42.0,76.0,9.3
Vadodara,Saidivasana,7.65,920.0,270.0,68.0,0.0,0.91,29.0,329.0,616.4,2018,9.0,330.0,78.0,60.0,84.0,0.4
Vadodara,Sengpur,7.66,600.0,170.0,32.0,0.0,0.68,29.0,207.0,402.0,2018,45.0,290.0,64.0,18.0,68.0,1.9
Vadodara,Suskal,7.58,1570.0,190.0,131.0,0.0,1.16,15.0,232.0,1051.9,2018,84.0,510.0,277.0,122.0,180.0,2.2
Vadodara,Tundav,7.93,1996.0,280.0,162.0,0.0,1.11,75.0,342.0,1337.32,2018,92.0,510.0,326.0,180.0,80.0,63.0
Vadodara,Vagudan,8.3,610.0,70.0,85.0,18.0,0.81,2.0,49.0,408.7,2018,4.0,110.0,99.0,87.0,40.0,0.7
Vadodara,Vega,,,,,,,,,,2018,,,,,,
Vadodara,Rendha,7.74,750.0,170.0,35.0,0.0,0.6,34.0,207.0,502.5,2018,195.0,350.0,7.0,11.0,84.0,0.5
Vadodara,Godhi simore,7.52,1250.0,180.0,182.0,0.0,1.04,32.0,220.0,837.5,2018,66.0,400.0,142.0,101.0,108.0,1.3
Valsad,Awadha,7.96,423.0,170.0,60.0,0.0,0.2,19.0,207.0,283.41,2018,6.0,190.0,14.0,31.0,44.0,0.3
Valsad,Chavshala,7.96,300.0,140.0,33.0,0.0,0.19,2.0,171.0,201.0,2018,3.0,120.0,21.0,40.0,44.0,1.4
Valsad,Dahli (bhilad),7.95,715.0,190.0,78.0,0.0,0.3,39.0,232.0,479.05,2018,45.0,310.0,85.0,55.0,60.0,0.5
Valsad,Dharampur 3,7.6,640.0,120.0,86.0,0.0,0.52,19.0,146.0,428.8,2018,4.0,230.0,78.0,44.0,60.0,0.7
Valsad,Kanadu,7.82,567.0,130.0,107.0,0.0,0.7,19.0,159.0,379.89,2018,4.0,220.0,36.0,36.0,56.0,0.8
Valsad,Kaparda,7.86,341.0,60.0,30.0,0.0,0.02,7.0,73.0,228.47,2018,1.0,110.0,57.0,29.0,32.0,7.2
Valsad,Karwad,7.72,933.0,190.0,118.0,0.0,0.3,29.0,232.0,625.11,2018,2.0,300.0,85.0,63.0,72.0,14.6
Valsad,Mandwa,8.12,398.0,110.0,73.0,0.0,0.05,22.0,134.0,266.66,2018,14.0,190.0,36.0,27.0,40.0,0.8
Valsad,Muli1,8.24,2044.0,160.0,135.0,0.0,0.53,63.0,195.0,1369.48,2018,13.0,400.0,440.0,249.0,56.0,3.7
Valsad,Tithal,7.8,1997.0,350.0,181.0,0.0,0.32,65.0,427.0,1337.99,2018,8.0,490.0,320.0,236.0,88.0,33.1
Valsad,Tumb,7.9,778.0,200.0,69.0,0.0,0.85,34.0,244.0,521.26,2018,6.0,270.0,85.0,60.0,52.0,0.8
Valsad,Udwada,7.84,837.0,160.0,181.0,0.0,0.46,66.0,195.0,560.79,2018,0.0,380.0,99.0,51.0,60.0,0.8
Valsad,Umargaon,8.15,945.0,90.0,7.0,0.0,0.65,32.0,110.0,633.15,2018,31.0,270.0,213.0,73.0,56.0,6.8
Valsad,Vapi ( Balitha),7.98,637.0,160.0,81.0,0.0,0.46,27.0,195.0,426.79,2018,16.0,220.0,57.0,55.0,44.0,0.8
Ahmedabad,Ayodhyapuram,8.54,2394.0,770.0,119.0,132.0,1.8,39.0,671.0,1604.0,2019,26.0,240.0,284.0,475.0,32.0,7.9
Ahmedabad,Barvala,8.52,5749.0,960.0,860.0,168.0,1.8,68.0,830.0,3852.0,2019,19.0,380.0,767.0,1198.0,40.0,0.3
Ahmedabad,Dalod,8.5,20980.0,1173.0,557.0,200.0,3.5,1277.0,1025.0,14057.0,2019,78.0,5750.0,6000.0,2016.0,200.0,63.0
Ahmedabad,Devaliya,8.23,2618.0,430.0,236.0,0.0,0.88,24.0,524.0,1754.0,2019,43.0,160.0,412.0,525.0,24.0,1.4
Ahmedabad,Dhandhuka,8.19,14330.0,1010.0,906.0,0.0,5.0,304.0,1232.0,9601.0,2019,1058.0,1550.0,3124.0,3025.0,120.0,20.0
Ahmedabad,Endla,8.03,755.0,290.0,16.0,0.0,0.52,34.0,354.0,506.0,2019,16.0,270.0,50.0,45.0,52.0,10.0
Ahmedabad,Ghuma,7.57,4245.0,670.0,342.0,0.0,0.75,117.0,817.0,2844.0,2019,43.0,750.0,717.0,474.0,108.0,200.0
Ahmedabad,Kundal,7.96,1951.0,350.0,188.0,0.0,1.53,24.0,427.0,1307.0,2019,2.0,190.0,298.0,363.0,36.0,1.48
Ahmedabad,Rajpara,7.98,679.0,200.0,25.0,0.0,0.65,27.0,244.0,455.0,2019,23.0,180.0,64.0,70.0,28.0,0.5
Ahmedabad,Tagadi,8.12,3430.0,410.0,394.0,0.0,0.73,107.0,500.0,2298.0,2019,85.0,800.0,515.0,380.0,144.0,30.0
Ahmedabad,Vallabipur,8.3,6845.0,800.0,594.0,0.0,1.7,134.0,976.0,4586.0,2019,9.6,800.0,1740.0,1310.0,100.0,1.3
Amreli,Ankadia Mota,8.12,1051.0,330.0,31.0,0.0,0.41,44.0,403.0,704.0,2019,72.0,280.0,78.0,118.0,40.0,0.7
Amreli,Bagasara,7.82,2812.0,300.0,205.0,0.0,0.5,126.0,366.0,1884.0,2019,158.0,820.0,540.0,274.0,120.0,0.9
Amreli,Bhavardi,7.94,1370.0,470.0,60.0,0.0,0.39,56.0,573.0,918.0,2019,18.0,500.0,128.0,93.0,108.0,7.4
Amreli,Bherai,8.14,3602.0,470.0,104.0,0.0,0.45,129.0,573.0,2413.0,2019,8.0,740.0,852.0,489.0,64.0,30.0
Amreli,Bhuva,8.09,10470.0,780.0,607.0,0.0,1.2,207.0,952.0,7015.0,2019,180.0,1100.0,2840.0,2030.0,100.0,115.0
Amreli,Chalala,7.57,4609.0,370.0,124.0,0.0,0.15,223.0,451.0,3088.0,2019,183.0,1300.0,1108.0,463.0,152.0,0.5
Amreli,Chavand,8.05,587.0,240.0,25.0,0.0,0.32,24.0,293.0,393.0,2019,10.0,190.0,36.0,64.0,36.0,0.3
Amreli,Govadka,7.91,2740.0,290.0,191.0,0.0,0.45,112.0,354.0,1836.0,2019,131.0,680.0,568.0,350.0,88.0,0.9
Amreli,Hippavadli,9.11,2282.0,940.0,34.0,168.0,1.4,24.0,805.0,1529.0,2019,34.0,140.0,99.0,465.0,16.0,4.8
Amreli,Kadiyali,7.87,4827.0,480.0,64.0,0.0,1.3,68.0,586.0,3234.0,2019,23.0,880.0,1278.0,697.0,240.0,11.0
Amreli,Kerala,8.06,1599.0,410.0,32.0,0.0,0.25,22.0,500.0,1071.0,2019,25.0,170.0,263.0,304.0,32.0,0.9
Amreli,Khambha,7.76,1008.0,300.0,40.0,0.0,0.24,54.0,366.0,675.0,2019,103.0,350.0,85.0,89.0,52.0,0.4
Amreli,Kunkvav,7.99,1305.0,240.0,60.0,0.0,0.45,51.0,293.0,874.0,2019,32.0,430.0,227.0,103.0,88.0,1.2
Amreli,Lathi,7.8,1749.0,470.0,65.0,0.0,0.36,75.0,573.0,1172.0,2019,14.0,420.0,284.0,251.0,44.0,0.6
Amreli,Luvaria,8.22,931.0,400.0,9.0,0.0,3.9,10.0,488.0,624.0,2019,9.5,60.0,28.0,184.0,8.0,0.4
Amreli,Mandal,7.99,2772.0,350.0,63.0,0.0,0.76,34.0,427.0,1857.0,2019,139.0,340.0,596.0,479.0,80.0,4.2
Amreli,Piyava,8.3,1454.0,580.0,20.0,0.0,0.45,39.0,708.0,974.0,2019,29.0,210.0,92.0,253.0,20.0,1.6
Amreli,Punjapadar,799.0,628.0,270.0,17.0,0.0,0.86,7.0,329.0,421.0,2019,4.0,90.0,36.0,108.0,24.0,7.2
Amreli,Tajpur,7.82,331.0,140.0,17.0,0.0,0.3,19.0,171.0,222.0,2019,1.0,150.0,21.0,18.0,28.0,2.3
Amreli,Timbi,7.84,3151.0,450.0,198.0,0.0,0.93,107.0,549.0,2111.0,2019,188.0,560.0,575.0,450.0,48.0,32.0
Amreli,Untvad,7.75,1088.0,230.0,34.0,0.0,0.41,46.0,281.0,729.0,2019,200.0,420.0,121.0,77.0,92.0,0.7
Amreli,Vaghania Juna,8.25,1895.0,300.0,150.0,0.0,0.64,65.0,366.0,1270.0,2019,124.0,310.0,333.0,350.0,16.0,11.3
Amreli,Vanda,8.54,4072.0,1260.0,145.0,204.0,1.2,15.0,1122.0,2728.0,2019,28.0,260.0,469.0,838.0,80.0,0.9
Amreli,Vankiya,7.97,680.0,210.0,30.0,0.0,0.36,32.0,256.0,456.0,2019,39.0,260.0,57.0,42.0,52.0,0.23
Amreli,Vankiya,8.29,918.0,350.0,26.0,0.0,0.51,17.0,427.0,615.0,2019,19.0,110.0,57.0,168.0,16.0,0.9
Anand,Adas_DW,8.25,1354.0,460.0,70.0,0.0,0.46,133.0,561.0,907.0,2019,80.0,610.0,99.0,64.0,24.0,1.2
Anand,Anand,7.83,1567.0,590.0,76.0,0.0,0.65,56.0,720.0,1050.0,2019,21.0,440.0,128.0,185.0,84.0,4.4
Anand,Anklav2,8.13,1174.0,460.0,33.0,0.0,0.43,68.0,561.0,787.0,2019,37.0,330.0,92.0,148.0,20.0,1.7
Anand,Bhadran (Utiyapara),8.2,1325.0,510.0,49.0,0.0,0.79,90.0,622.0,888.0,2019,32.0,450.0,99.0,128.0,32.0,1.3
Anand,Boriyavi,8.15,1095.0,400.0,38.0,0.0,0.52,56.0,488.0,734.0,2019,27.0,280.0,107.0,142.0,20.0,16.5
Anand,Dharmaj,8.3,1386.0,450.0,38.0,0.0,0.61,46.0,549.0,929.0,2019,41.0,250.0,142.0,216.0,24.0,2.5
Anand,Kansari1,7.94,3524.0,500.0,49.0,0.0,0.42,22.0,610.0,2361.0,2019,6.8,220.0,794.0,650.0,52.0,21.0
Anand,Parvata,7.45,1043.0,410.0,46.0,0.0,0.99,51.0,500.0,699.0,2019,19.0,290.0,71.0,130.0,32.0,0.7
Anand,Ras,8.54,1446.0,470.0,32.0,60.0,3.0,17.0,573.0,969.0,2019,13.0,100.0,128.0,323.0,12.0,1.4
Anand,Tol,8.11,679.0,250.0,37.0,0.0,0.77,34.0,305.0,455.0,2019,5.0,230.0,57.0,57.0,36.0,10.2
Banaskantha,Amirgadh,8.35,2031.0,460.0,123.0,60.0,0.83,102.0,439.0,1361.0,2019,53.0,530.0,341.0,285.0,44.0,2.2
Banaskantha,Bharol1,8.48,705.0,340.0,15.0,60.0,0.45,24.0,293.0,472.0,2019,4.9,300.0,50.0,32.0,80.0,49.0
Banaskantha,Dantiwada,8.15,492.0,180.0,16.0,0.0,0.33,22.0,220.0,330.0,2019,34.0,230.0,43.0,28.0,56.0,0.62
Banaskantha,Gangodra,8.02,566.0,190.0,22.0,0.0,0.28,34.0,232.0,379.0,2019,42.0,260.0,57.0,35.0,48.0,0.94
Banaskantha,Iqbalgarh,8.12,3043.0,360.0,110.0,0.0,2.7,107.0,439.0,2039.0,2019,34.0,890.0,710.0,300.0,180.0,14.0
Banaskantha,Jhat,8.6,1343.0,440.0,75.0,48.0,1.4,15.0,439.0,900.0,2019,25.0,100.0,135.0,295.0,16.0,26.0
Banaskantha,Khoda,8.23,1786.0,370.0,126.0,0.0,1.9,24.0,451.0,1197.0,2019,0.96,150.0,320.0,368.0,20.0,4.5
Banaskantha,Kidotar,8.18,1200.0,530.0,25.0,0.0,0.8,58.0,647.0,804.0,2019,19.0,410.0,121.0,150.0,68.0,6.0
Banaskantha,Meda,7.8,810.0,150.0,39.0,0.0,0.52,24.0,183.0,543.0,2019,65.0,270.0,114.0,72.0,68.0,2.3
Banaskantha,Palanpur2,8.02,1421.0,250.0,63.0,0.0,0.7,51.0,305.0,952.0,2019,116.0,330.0,227.0,188.0,48.0,0.68
Banaskantha,Ratanpur2,7.8,1151.0,120.0,68.0,0.0,0.15,36.0,146.0,771.0,2019,127.0,420.0,192.0,78.0,108.0,4.1
Banaskantha,Sodapur,8.25,801.0,300.0,41.0,0.0,1.45,22.0,366.0,537.0,2019,20.0,140.0,64.0,145.0,20.0,1.9
Bharuch,Arethi,7.45,882.0,180.0,26.0,0.0,0.24,39.0,220.0,591.0,2019,172.0,310.0,43.0,59.0,60.0,0.57
Bharuch,Bharuch,7.34,4250.0,340.0,61.0,0.0,0.29,202.0,415.0,2848.0,2019,410.0,1010.0,922.0,514.0,72.0,2.2
Bharuch,Bhensli,7.98,2920.0,450.0,44.0,0.0,0.74,61.0,549.0,1956.0,2019,360.0,360.0,418.0,500.0,44.0,14.0
Bharuch,Chhindra,7.95,1075.0,300.0,63.0,0.0,0.4,44.0,366.0,720.0,2019,75.0,340.0,78.0,65.0,64.0,47.0
Bharuch,Dahegam,7.64,1010.0,300.0,50.0,0.0,0.18,71.0,366.0,677.0,2019,30.0,400.0,92.0,32.0,44.0,31.0
Bharuch,Ilav,7.94,2550.0,650.0,124.0,0.0,2.5,10.0,793.0,1709.0,2019,310.0,100.0,142.0,541.0,24.0,1.6
Bharuch,Jambusar2,7.82,4330.0,320.0,72.0,0.0,0.86,51.0,390.0,2901.0,2019,455.0,340.0,929.0,839.0,52.0,1.8
Bharuch,Jetpur1_(नवी नगरी),7.49,4350.0,360.0,51.0,0.0,0.29,92.0,439.0,2915.0,2019,475.0,600.0,908.0,714.0,88.0,17.0
Bharuch,Jokhla,7.51,989.0,350.0,42.0,0.0,1.2,41.0,427.0,663.0,2019,14.0,290.0,71.0,96.0,48.0,0.51
Bharuch,Kalak_1,8.01,1170.0,140.0,21.0,0.0,0.35,29.0,171.0,784.0,2019,112.0,230.0,220.0,159.0,44.0,7.0
Bharuch,Kaswa,7.81,2570.0,690.0,70.0,0.0,1.3,24.0,842.0,1722.0,2019,238.0,200.0,206.0,498.0,40.0,2.7
Bharuch,Kavi,7.81,1715.0,170.0,27.0,0.0,0.29,39.0,207.0,1149.0,2019,198.0,260.0,326.0,273.0,40.0,7.4
Bharuch,Kondh,7.64,670.0,220.0,13.0,0.0,0.76,10.0,268.0,449.0,2019,12.0,160.0,64.0,79.0,48.0,1.0
Bharuch,Luhara,7.67,405.0,150.0,5.0,0.0,0.26,19.0,183.0,271.0,2019,26.0,170.0,14.0,13.0,36.0,2.0
Bharuch,Mahegam1,7.77,1270.0,130.0,18.0,0.0,0.22,34.0,159.0,851.0,2019,259.0,210.0,156.0,192.0,28.0,7.0
