DISTRICT,LOCATION,PH,EC,TDS,TH,CA,MG,NA,K,CO3,HCO3,CL,NO3,SO4,F,ALK,YEAR,SAR,WQI,WQI_CLASSIF,EWQI,EWQI_CLASSIF,CCME-WQI,CCME-WQI_CLASSIF
Sabarkantha,Mathasuliya,7.7,1842.0,1234.14,450.0,152.0,17.0,203.0,0.83,0.0,293.0,284.0,185.0,186.0,0.7,240.0,2020,4.16,63.17464995512903,Poor,174.576101838556,Unsuitable,211.3226819663542,
Sabarkantha,kherwada,7.79,690.0,462.3,200.0,68.0,7.3,57.0,1.66,0.0,195.0,92.0,1.6,45.0,0.6,160.0,2020,1.75,42.55252644241117,Good,55.50375573704512,Poor,304.33969422835196,
Sabarkantha,Atarsumba_2,7.75,984.0,659.28,300.0,100.0,12.0,90.0,2.28,0.0,244.0,142.0,43.0,89.0,0.52,200.0,2020,2.26,42.72572253515996,Good,87.21190186053835,Very Poor,131.12740066778056,
Sabarkantha,Abhapur,7.22,512.0,343.04,210.0,64.0,12.0,24.0,9.1,0.0,268.0,36.0,3.4,3.0,0.38,220.0,2020,0.72,26.99501237511466,Good,41.85220249214552,Good,246.70316423727633,
Sabarkantha,Kesharpura,7.44,1337.0,895.79,520.0,84.0,75.0,67.0,1.6,0.0,305.0,213.0,123.0,68.0,0.63,250.0,2020,1.28,58.92634578378487,Poor,142.4568136623855,Unsuitable,138.36105080292884,
Sabarkantha,Choriwad,7.45,2004.0,1342.68,840.0,280.0,34.0,77.0,2.1,0.0,293.0,426.0,165.0,127.0,0.6,240.0,2020,1.16,60.35722640797148,Poor,202.9253335365808,Unsuitable,316.68990758877715,
Sabarkantha,Revas,7.58,1820.0,1219.4,720.0,168.0,73.0,87.0,0.97,0.0,342.0,284.0,185.0,140.0,0.91,281.0,2020,1.41,80.71224851561543,Very Poor,196.1852446157013,Unsuitable,237.00091025651727,
Surat,Bhatkol,7.04,764.0,511.88,320.0,68.0,36.0,44.0,2.5,0.0,366.0,57.0,2.0,37.0,0.22,300.0,2020,1.06,21.532680200809995,Excellent,61.141553616269846,Poor,131.18787934050852,
Surat,Kathor,8.07,972.0,651.24,380.0,72.0,49.0,61.0,22.0,0.0,427.0,85.0,19.0,33.0,0.26,350.0,2020,1.36,36.24833045894224,Good,89.65375982079672,Very Poor,131.15874599344764,
Surat,Mota,7.87,1050.0,703.5,370.0,80.0,41.0,98.0,0.95,0.0,464.0,92.0,1.0,61.0,0.88,381.0,2020,2.21,64.40993357937855,Poor,88.80860764357946,Very Poor,73.34016233520467,Fair
Surat,Ten-bardoli,7.86,550.0,368.5,270.0,76.0,19.0,15.0,0.21,0.0,281.0,36.0,2.0,8.0,0.29,230.0,2020,0.42,29.42371294005835,Good,53.09565015085131,Poor,188.97038883029774,
Surat,Jiav,7.93,442.0,296.14,200.0,48.0,19.0,11.0,0.43,0.0,134.0,36.0,65.0,19.0,0.18,110.0,2020,0.35,26.291844642141623,Good,60.07251761895568,Poor,365.80049429817774,
Surat,Sultanabad,7.7,900.0,603.0,320.0,92.0,22.0,58.0,13.0,0.0,293.0,92.0,44.0,43.0,0.14,240.0,2020,1.41,24.24044306354457,Excellent,81.28297865761748,Very Poor,131.2013136989252,
Surat,Gaviyar,7.79,478.0,320.26,210.0,60.0,15.0,16.0,0.3,0.0,183.0,36.0,35.0,12.0,0.26,150.0,2020,0.48,27.505959395914253,Good,53.12730498648012,Poor,304.4336667623445,
Surat,Kodad,7.79,608.0,407.36,270.0,72.0,22.0,16.0,0.79,0.0,171.0,57.0,49.0,38.0,0.31,140.0,2020,0.43,32.21441324339271,Good,67.6594216037609,Poor,365.6659861794345,
Surat,Kasal,7.93,660.0,442.2,310.0,76.0,29.0,19.0,0.0,0.0,268.0,57.0,29.0,37.0,0.21,220.0,2020,0.47,28.99336848501707,Good,69.94041071289858,Poor,188.88488712441995,
Surat,Nogama,8.22,625.0,418.75,140.0,52.0,2.0,88.0,0.74,0.0,317.0,43.0,7.0,19.0,0.16,260.0,2020,3.25,23.90407239210272,Excellent,50.979237690036925,Poor,304.4799925857137,
Surat,Ushker,8.07,538.0,360.46,260.0,56.0,29.0,16.0,0.74,0.0,293.0,28.0,1.0,5.0,0.22,240.0,2020,0.44,28.59005896309985,Good,54.43082534547254,Poor,246.66561141363354,
Surat,Dungri,7.85,340.0,227.8,160.0,48.0,10.0,11.0,0.63,0.0,134.0,28.0,16.0,15.0,0.24,110.0,2020,0.41,24.50850616106524,Excellent,39.39846862929261,Good,362.22611476579493,
Surat,Paneshwar,8.0,455.0,304.85,130.0,40.0,7.0,54.0,0.98,0.0,232.0,21.0,2.0,33.0,0.38,190.0,2020,2.05,32.382495724012095,Good,41.19150639952501,Good,362.1877327622441,
Surat,Katradevi,7.86,390.0,261.3,180.0,52.0,12.0,12.0,0.28,0.0,195.0,21.0,8.0,18.0,0.31,160.0,2020,0.4,28.50959328856172,Good,41.5243199136376,Good,362.1692025515494,
Surat,Juna umarpada,7.95,646.0,432.82,310.0,68.0,34.0,18.0,0.17,0.0,317.0,43.0,9.0,24.0,0.39,260.0,2020,0.45,37.88598445742557,Good,65.38344673001055,Poor,188.88745172973978,
Surat,Chavada2,7.86,365.0,244.55,180.0,40.0,19.0,10.0,0.13,0.0,134.0,21.0,39.0,33.0,0.35,110.0,2020,0.33,32.522818240296445,Good,49.50474011691812,Good,362.17824965949353,
Surat,Sarkui,8.04,430.0,288.1,200.0,52.0,17.0,18.0,0.22,0.0,244.0,21.0,2.0,13.0,0.34,200.0,2020,0.55,32.32112062342496,Good,45.533243229474046,Good,246.72190496647767,
Surat,Khervada,7.9,450.0,301.5,210.0,52.0,19.0,16.0,1.51,0.0,195.0,36.0,20.0,28.0,0.27,160.0,2020,0.49,28.56697807283336,Good,50.71984033276039,Poor,304.4199574056382,
Surat,Mandvi2,8.0,515.0,345.05,240.0,60.0,22.0,13.0,0.17,0.0,220.0,43.0,27.0,15.0,0.27,180.0,2020,0.36,30.66996740231872,Good,58.03990461847089,Poor,304.38272056796427,
Surat,Moti Chher,8.04,470.0,314.9,230.0,52.0,24.0,13.0,0.0,0.0,232.0,28.0,7.0,13.0,0.28,190.0,2020,0.37,30.474612246959204,Good,50.640477443737865,Poor,304.39412295899564,
Surat,Jesingpura [sg],7.98,652.0,436.84,320.0,80.0,29.0,16.0,0.0,0.0,281.0,64.0,8.0,29.0,0.28,230.0,2020,0.38,31.965170748103336,Good,65.78171279579314,Poor,188.8787866273538,
Surat,Uchchhal1,7.97,838.0,561.46,350.0,108.0,19.0,38.0,0.94,0.0,342.0,57.0,11.0,55.0,0.57,281.0,2020,0.88,46.76483137954214,Good,75.88800672634439,Very Poor,131.16163128701575,
Surat,Nizar1,8.05,865.0,579.55,410.0,84.0,49.0,25.0,0.25,0.0,329.0,107.0,17.0,42.0,0.36,270.0,2020,0.54,40.58423806697199,Good,87.75739845900766,Very Poor,73.43815541784096,Fair
Surat,Sarbhon,8.03,815.0,546.05,360.0,92.0,32.0,27.0,0.13,0.0,342.0,78.0,18.0,29.0,0.36,281.0,2020,0.62,38.35052502756832,Good,79.10283129597227,Very Poor,73.47382479690225,Fair
Surat,Allu,7.65,855.0,572.85,190.0,48.0,17.0,107.0,15.0,0.0,390.0,71.0,0.0,16.0,0.0,320.0,2020,3.38,13.018747988257386,Excellent,58.0508392368378,Poor,246.6980334843792,
Surat,Valod,8.16,2675.0,1792.25,310.0,48.0,46.0,400.0,17.0,0.0,634.0,419.0,24.0,156.0,0.13,520.0,2020,9.88,34.25941613516924,Good,166.97542588729837,Unsuitable,138.25393273366092,
Surat,Kelkui,8.03,1173.0,785.91,330.0,72.0,36.0,104.0,65.0,0.0,586.0,85.0,8.0,58.0,0.1,481.0,2020,2.48,26.80749685158141,Good,91.20830601619777,Very Poor,131.1641652038368,
Surat,Bedchit,8.36,995.0,666.65,340.0,104.0,19.0,84.0,5.75,48.0,354.0,99.0,3.0,20.0,0.23,370.0,2020,1.97,33.40947613973911,Good,82.96712583653999,Very Poor,131.2171934007791,
Surat,Vaheval,8.25,1435.0,961.45,250.0,28.0,44.0,245.0,2.13,0.0,708.0,92.0,10.0,72.0,1.07,581.0,2020,6.74,79.2353548159297,Very Poor,105.58386879674217,Unsuitable,73.41853757773936,Fair
Surat,Vyara1,7.66,989.0,662.63,400.0,104.0,34.0,51.0,1.5,0.0,378.0,107.0,10.0,45.0,0.57,310.0,2020,1.11,46.32438526030127,Good,85.48419588808434,Very Poor,73.39619242722193,Fair
Surendranagar,Dhandhalpur 1,7.79,865.0,580.0,240.0,44.0,32.0,72.0,4.9,0.0,305.0,78.0,9.2,26.0,0.46,250.0,2020,2.0,39.46740463677698,Good,68.28299519945045,Poor,131.19607771304408,
Surendranagar,Kherva,7.63,1473.0,987.0,280.0,68.0,27.0,220.0,6.0,0.0,171.0,297.78,0.72,169.0,0.7,140.0,2020,5.7,50.23044767979018,Poor,102.44644153134794,Unsuitable,188.7199718357254,
Surendranagar,Moti Moladi,7.56,9627.0,6450.0,4424.0,673.0,666.0,342.0,3.4,0.0,232.0,2921.0,170.0,550.0,0.73,190.0,2020,2.2,175.9301347453614,Unsuitable,897.7597943082791,Unsuitable,640.5384685375385,
Surendranagar,Muli,7.95,5506.0,3689.02,831.0,152.0,109.0,775.0,2.8,0.0,561.0,1489.0,55.0,9.8,3.6,460.0,2020,11.7,225.6980285038265,Unsuitable,367.4971252585664,Unsuitable,514.1640823683722,
Surendranagar,Bajana,7.91,854.0,572.18,200.0,64.0,10.0,89.0,4.7,0.0,281.0,77.99,2.4,69.0,0.54,230.0,2020,2.7,41.68409560496329,Good,63.85255906815127,Poor,188.8966953777595,
Surendranagar,Thangadh,7.38,5537.0,3710.0,1311.0,385.0,85.0,612.0,1.4,0.0,281.0,1305.0,80.0,600.0,0.22,230.0,2020,7.4,52.009406345516375,Poor,392.4223780873567,Unsuitable,514.2323547928908,
Surendranagar,Surendranagar,7.99,1518.0,1017.06,320.0,40.0,54.0,222.0,0.12,0.0,342.0,199.0,14.0,249.0,0.8,280.0,2020,5.4,63.30111462296799,Poor,118.2940848835658,Unsuitable,138.09322761867375,
Surendranagar,Anindra,7.42,464.0,311.0,150.0,48.0,7.3,30.0,5.9,0.0,171.0,21.0,3.1,39.0,0.77,140.0,2020,1.1,46.87105864022757,Good,38.48886083123899,Good,362.1498933900679,
Surendranagar,Sara,7.44,2346.0,1572.0,410.0,100.0,39.0,327.0,3.1,0.0,244.0,539.0,17.0,200.0,1.1,200.0,2020,7.0,74.1917506962451,Poor,159.40753222553545,Unsuitable,18.299404474747973,Poor
Surendranagar,Jhinjhuvada,7.52,900.0,603.0,260.0,52.0,32.0,85.0,20.0,0.0,427.0,64.0,1.6,33.0,0.74,350.0,2020,2.3,51.82528677680752,Poor,69.20235170451713,Poor,131.1390766173399,
Surendranagar,Sudamba,7.86,3022.0,2025.0,1001.0,261.0,85.0,211.0,3.3,0.0,390.0,546.0,207.0,255.0,0.76,320.0,2020,2.9,83.22577191309273,Very Poor,280.3277962128244,Unsuitable,351.3825613681568,
Surendranagar,Baman Bor,7.5,1458.0,977.0,560.448,152.0,44.0,79.0,1.6,0.0,366.06,177.0,85.0,138.0,0.73,300.0,2020,1.5,60.51328109425553,Poor,137.94703725649043,Unsuitable,138.1878813614934,
Surendranagar,Lakhtar,7.63,830.0,556.0,220.176,64.0,15.0,89.0,9.4,0.0,353.858,71.0,2.7,39.0,2.1,290.0,2020,2.6,119.27077846988344,Unsuitable,68.98480516452373,Poor,194.60336436792625,
Surendranagar,Tarnetar,7.54,4522.0,3030.0,730.584,156.0,83.0,674.0,4.6,0.0,292.848,1170.0,12.0,378.0,0.84,240.0,2020,10.8,73.46016262827965,Poor,294.4615303950237,Unsuitable,269.9107751373258,
Surendranagar,Dhangadhara,7.58,2304.0,1544.0,790.632,208.0,66.0,168.0,7.4,0.0,280.646,383.0,5.9,410.0,0.57,230.0,2020,2.6,54.33604906996227,Poor,182.1618665290976,Unsuitable,269.7491719864024,
Surendranagar,Shiyani,7.81,1920.0,1286.0,360.288,96.0,29.0,276.0,6.4,0.0,244.04,383.0,1.0,255.0,0.36,200.0,2020,6.3,36.939191097335225,Good,131.60477033342707,Unsuitable,82.63759991389102,Good
Surendranagar,Visawadi,7.24,4205.0,2817.0,1631.3,393.0,158.0,195.0,28.0,0.0,219.636,1262.0,13.0,163.0,0.31,180.0,2020,2.1,58.29987871592869,Poor,338.6040115989582,Unsuitable,524.9013128939052,
Surendranagar,Sarla,7.49,2095.0,1404.0,620.496,148.0,61.0,170.0,55.0,0.0,512.484,369.0,32.0,54.0,1.8,420.0,2020,3.0,115.80375598141582,Unsuitable,163.64708623619674,Unsuitable,188.75357248133133,
Surendranagar,Dhama,8.05,3350.0,2245.0,590.472,96.0,85.0,408.0,182.0,0.0,488.08,510.0,135.0,430.0,2.4,400.0,2020,7.3,161.42715062736565,Unsuitable,262.76636057842376,Unsuitable,308.5537639048674,
Vadodara,ONGC,8.59,3301.0,2211.67,370.0,20.04,77.824,587.0,1.5,72.0,683.0,596.0,1.7,140.0,1.5,680.0,2020,13.27,112.2026539761306,Unsuitable,211.01208475488409,Unsuitable,316.4811797134329,
Vadodara,Kevda Bag,7.6,700.0,469.0,160.0,32.064,19.456,92.0,9.8,0.0,329.0,50.0,7.1,26.0,0.79,270.0,2020,3.16,52.32368211817457,Poor,54.78411059397998,Poor,304.352932902936,
Vadodara,Masor,7.89,1290.0,864.3,80.0,12.024,12.16,290.0,1.4,0.0,781.0,35.0,2.4,12.0,2.8,641.0,2020,14.1,158.73580978849384,Unsuitable,84.3544346225557,Very Poor,320.6922364667462,
Vadodra,Rasulpura,7.64,975.0,653.25,420.0,56.112,68.096,50.0,0.82,0.0,390.0,113.0,23.0,39.0,0.41,320.0,2020,1.06,42.20478603088977,Good,93.51169354786674,Very Poor,131.14648746882702,
Vadodra,Saidal,7.65,3063.0,2052.21,951.0,80.16,182.4,264.0,3.0,0.0,403.0,652.0,159.0,158.0,0.85,331.0,2020,3.72,91.97331718723612,Very Poor,278.4910671414648,Unsuitable,397.0310833853561,
Vadodra,Amreshwar,7.86,615.0,412.05,200.0,60.12,12.16,64.0,0.89,0.0,293.0,57.0,0.16,11.0,0.51,240.0,2020,1.97,39.4000242443961,Good,52.06858830864997,Poor,246.6617393368411,
Vadodra,Patiyapura,7.93,1530.0,1025.1,610.0,56.112,114.304,109.0,0.72,0.0,476.0,213.0,71.0,97.0,0.63,390.0,2020,1.92,66.32778078297353,Poor,154.23462992124092,Unsuitable,416.4920655099511,
Vadodra,Sinor,8.2,1079.0,722.93,450.0,40.08,85.12,67.0,0.73,0.0,500.0,64.0,45.0,40.0,0.75,410.0,2020,1.37,68.31082637171043,Poor,112.46214892958884,Unsuitable,131.15637423582587,
Vadodra,Vega,8.18,1522.0,1019.74,420.0,104.208,38.912,170.0,31.0,0.0,573.0,177.0,8.6,104.0,0.45,470.0,2020,3.61,47.684509282163866,Good,117.94890551932534,Unsuitable,138.13677867252926,
Vadodra,Tundav,7.89,1929.0,1292.43,330.0,68.136,38.912,296.0,26.0,0.0,439.0,305.0,63.0,178.0,1.7,360.0,2020,7.08,110.68590363752868,Unsuitable,150.14463191819107,Unsuitable,236.69574402448518,
Vadodra,Juna Somaliya,8.08,1235.0,827.45,270.0,40.08,41.344,166.0,0.65,0.0,366.0,220.0,12.0,32.0,0.79,300.0,2020,4.39,61.24252564350928,Poor,97.00254638634004,Very Poor,131.06777793922228,
Vadodra,Chhaliyar,8.35,1236.0,828.12,120.0,20.04,17.024,254.0,0.41,36.0,586.0,64.0,33.0,19.0,2.0,541.0,2020,10.08,124.06916869827836,Unsuitable,94.2528600692982,Very Poor,251.48088814417326,
Vadodra,Vejpur,8.66,3522.0,2359.74,290.0,24.048,55.936,760.0,6.4,96.0,744.0,681.0,2.1,173.0,2.3,770.0,2020,19.4,151.81591399179405,Unsuitable,222.9166694779541,Unsuitable,396.8386087218189,
Valsad,Dharampur 3,7.83,497.0,332.99,200.0,48.0,19.0,34.0,0.28,0.0,195.0,43.0,25.0,23.0,0.28,160.0,2020,1.08,28.702280242369454,Good,52.425579658304784,Poor,304.4175648458014,
Valsad,Awadha,8.15,1396.0,935.32,540.0,60.0,95.0,105.0,0.22,0.0,366.0,284.0,15.0,82.0,0.22,300.0,2020,1.96,41.12382297658431,Good,130.14452148220948,Unsuitable,73.36021357614095,Fair
Valsad,Lakadmal,7.23,714.0,478.38,280.0,20.0,56.0,50.0,5.81,0.0,305.0,71.0,4.0,31.0,5.81,250.0,2020,1.31,307.6290945386569,Unsuitable,85.83203930252385,Very Poor,194.98507333294748,
Valsad,Mandwa,7.89,560.0,375.2,240.0,88.0,5.0,33.0,0.42,0.0,256.0,57.0,6.0,16.0,0.42,210.0,2020,0.92,34.84360037353838,Good,52.898195708937145,Poor,188.9987986402212,
Valsad,Kaparda,8.25,447.0,299.49,200.0,44.0,22.0,20.0,1.98,0.0,195.0,36.0,6.0,19.0,0.66,160.0,2020,0.61,50.85275184285558,Poor,51.27399865187776,Poor,304.38503302246806,
Valsad,Chavshala,7.95,566.0,379.22,210.0,52.0,19.0,40.0,0.33,0.0,220.0,64.0,6.0,31.0,0.43,180.0,2020,1.2,36.70313682333423,Good,53.90465946521638,Poor,304.3637814216854,
Valsad,Fali,8.2,432.0,289.44,180.0,44.0,17.0,21.0,5.21,0.0,134.0,50.0,25.0,28.0,0.26,110.0,2020,0.67,30.176189319054096,Good,51.809957760630425,Poor,362.17088458356767,
Valsad,Karwad,8.07,237.0,158.79,90.0,32.0,2.0,17.0,0.8,0.0,73.0,21.0,25.0,21.0,0.3,60.0,2020,0.78,28.05993484851496,Good,34.24518552033557,Good,362.33821756394775,
Valsad,Balitha (Vapi),8.02,230.0,154.1,100.0,20.0,12.0,8.0,4.47,0.0,73.0,21.0,25.0,17.0,0.11,60.0,2020,0.37,19.00574478354311,Excellent,34.479682242477814,Good,362.337834460647,
Valsad,Bhilad,6.99,356.0,238.52,160.0,40.0,15.0,16.0,1.36,0.0,171.0,28.0,3.0,15.0,0.15,140.0,2020,0.55,12.257565811303513,Excellent,29.503397248417247,Good,362.21248073532297,
Valsad,Tumb,7.97,668.0,447.56,240.0,56.0,24.0,45.0,8.1,0.0,281.0,71.0,4.0,4.0,0.22,230.0,2020,1.26,27.37821424479348,Good,58.56092809171368,Poor,246.64514906912063,
Valsad,Umargaon,8.03,641.0,429.47,230.0,56.0,22.0,59.0,0.54,0.0,281.0,57.0,12.0,50.0,0.34,230.0,2020,1.68,34.20108602559135,Good,61.46187242494798,Poor,246.62320908156005,
Valsad,Kanadu,7.63,943.0,631.81,400.0,80.0,49.0,57.0,0.24,0.0,366.0,114.0,24.0,58.0,0.28,300.0,2020,1.25,33.4602392210334,Good,89.0115201982284,Very Poor,73.43278381032002,Fair
Valsad,Udwada,8.07,820.0,549.4,340.0,64.0,44.0,54.0,0.49,0.0,220.0,128.0,30.0,75.0,0.44,180.0,2020,1.27,43.746437626044376,Good,86.03718402848494,Very Poor,188.8110426334734,
Surendranagar,Kankavati,7.83,1932.0,1294.0,390.0,88.0,41.0,262.0,2.6,0.0,268.0,411.0,65.0,90.0,0.69,220.0,2021,5.77,58.76079717991768,Poor,148.39487544500537,Unsuitable,158.30967558837318,
Surendranagar,Khambhada,8.2,2321.0,1555.0,410.0,124.0,24.0,294.0,107.0,0.0,561.0,369.0,23.0,135.0,0.52,460.0,2021,6.31,52.12088693840921,Poor,156.0993473378311,Unsuitable,138.161655796388,
Surendranagar,Rajsitapur,7.64,2678.0,1794.0,801.0,208.0,68.0,272.0,5.1,0.0,171.0,837.0,1.5,39.0,0.48,140.0,2021,4.18,50.27245204104948,Poor,200.39403505765915,Unsuitable,287.485341442919,
Surendranagar,Latuda,7.96,1540.0,1032.0,370.0,76.0,44.0,174.0,6.7,0.0,293.0,326.0,0.95,66.0,3.0,240.0,2021,3.93,172.9007017090706,Unsuitable,124.5551553864918,Unsuitable,108.31563367198683,
Surendranagar,Surendranagar 2,8.19,3166.0,2121.0,350.0,48.0,56.0,618.0,2.6,0.0,659.0,610.0,33.0,190.0,2.7,540.0,2021,14.36,167.7916626928541,Unsuitable,212.5830180696549,Unsuitable,236.81677772156866,
Surendranagar,Muli,7.86,6755.0,4526.0,1211.0,192.0,178.0,1012.0,2.9,0.0,415.0,1843.0,88.0,250.0,3.3,340.0,2021,12.65,223.39442888034517,Unsuitable,472.6055014388632,Unsuitable,472.19474318610855,
Surendranagar,Sadla/Sarla,8.39,2175.0,1457.0,620.0,172.0,46.0,237.0,57.0,60.0,378.0,425.0,14.0,150.0,0.92,410.0,2021,4.14,77.14246772105162,Very Poor,171.20297061196422,Unsuitable,158.23706054592753,
Surendranagar,Nava Raisngpur,7.87,4700.0,3149.0,1191.0,381.0,58.0,582.0,1.2,0.0,232.0,1347.0,96.0,210.0,0.2,190.0,2021,7.34,50.54936692198413,Poor,348.6256036066381,Unsuitable,477.7981536318256,
Surendranagar,Tarnetar,8.18,4285.0,2871.0,751.0,200.0,61.0,696.0,5.1,0.0,293.0,1219.0,13.0,208.0,0.47,240.0,2021,11.05,58.084210966398096,Poor,285.31053913820926,Unsuitable,269.93461204787815,
Surendranagar,Ratanpur 1,7.82,3995.0,2677.0,851.0,140.0,122.0,540.0,3.1,0.0,390.0,964.0,48.0,212.0,2.5,320.0,2021,8.05,166.11129829424095,Unsuitable,292.5282490356296,Unsuitable,390.09969346821833,
Surendranagar,Anindra,8.19,522.0,350.0,190.0,60.0,10.0,32.0,6.3,0.0,195.0,57.0,1.5,23.0,0.57,160.0,2021,1.01,44.44097646509501,Good,50.69314620084612,Poor,362.1042988533704,
Surendranagar,Modhwana,7.84,385.0,258.0,150.0,52.0,5.0,26.0,2.9,0.0,195.0,21.0,2.0,10.0,0.36,160.0,2021,0.92,29.58034535742788,Good,36.7712298594012,Good,362.2054966244814,
Surendranagar,Kherwa,8.06,1447.0,969.0,310.0,76.0,29.0,182.0,7.4,0.0,232.0,262.0,0.83,135.0,0.74,190.0,2021,4.49,56.79497668696624,Poor,105.38712333445284,Unsuitable,130.9705582238079,
Surendranagar,Piplidham,8.14,458.0,307.0,150.0,36.0,15.0,40.0,3.6,0.0,207.0,28.0,2.0,19.0,0.44,170.0,2021,1.42,37.464748391433794,Good,44.45011215868161,Good,362.1653090672657,
Surendranagar,Bajana,7.99,710.0,476.0,170.0,52.0,10.0,90.0,6.03,0.0,171.0,113.0,2.9,53.0,0.4,140.0,2021,3.0,34.1818966345119,Good,57.08413668083304,Poor,362.0907733598329,
Surendranagar,Kharaghoda,7.67,19220.0,12877.0,5454.0,313.0,1136.0,2390.0,22.0,0.0,256.0,6665.0,9.3,593.0,0.87,210.0,2021,14.08,248.45101903456225,Unsuitable,1488.7310555200695,Unsuitable,515.4618773565242,
Surendranagar,Visavadi,8.32,3066.0,2054.0,570.0,120.0,66.0,428.0,26.0,48.0,427.0,752.0,7.8,57.0,1.2,430.0,2021,7.79,93.55197548157643,Very Poor,211.758290364705,Unsuitable,108.32887049273128,
Surendranagar,Jhinjhuwada,8.43,760.0,509.0,310.0,68.0,34.0,44.0,11.0,36.0,366.0,35.0,1.9,1.0,0.55,360.0,2021,1.09,50.77277781089289,Poor,72.92707559813451,Poor,131.17801544673796,
Surendranagar,Dhama,7.99,3426.0,2295.0,510.0,72.0,80.0,442.0,245.0,0.0,451.0,666.0,91.0,325.0,1.5,370.0,2021,8.51,111.55001680591567,Unsuitable,246.86576560637903,Unsuitable,188.8807254000173,
Tapi,Vyara1,7.82,590.0,395.0,250.0,68.0,19.0,26.0,5.75,0.0,244.0,50.0,7.7,27.0,0.13,200.0,2021,0.71,20.96929393629317,Excellent,54.49013266004763,Poor,246.6651681952717,
Tapi,Songarh,7.85,648.0,434.0,300.0,60.0,36.0,24.0,0.59,0.0,366.0,21.0,0.94,10.0,0.15,300.0,2021,0.6,24.710467187898413,Excellent,59.94739844059971,Poor,188.95527718327872,
Tapi,Kherwada,7.81,685.0,459.0,300.0,76.0,27.0,33.0,0.26,0.0,244.0,92.0,20.0,33.0,0.4,200.0,2021,0.83,36.70613515267719,Good,68.6052861836041,Poor,188.84992095629815,
Tapi,Moti Chher,8.04,490.0,328.0,210.0,52.0,19.0,27.0,0.28,0.0,207.0,35.0,12.0,27.0,0.2,170.0,2021,0.81,25.95094080012716,Good,50.91342598168202,Poor,304.41742198275233,
Tapi,Pinpur,8.03,322.0,216.0,130.0,28.0,15.0,22.0,0.55,0.0,134.0,21.0,13.0,22.0,0.34,110.0,2021,0.84,31.181477231709696,Good,38.89439566374986,Good,362.2422191765112,
Tapi,Valod,8.05,465.0,312.0,180.0,52.0,12.0,18.0,0.17,0.0,171.0,35.0,1.75,21.0,0.4,140.0,2021,0.58,34.38995486411218,Good,44.7329250640199,Good,362.1538461931498,
Tapi,Kelkui,7.9,489.0,328.0,220.0,60.0,17.0,23.0,0.51,0.0,232.0,35.0,5.81,23.0,0.36,190.0,2021,0.67,32.5285337956202,Good,49.3781510834018,Good,304.38816211859546,
Tapi,Bedchit,7.84,1487.0,996.0,600.0,68.0,105.0,103.0,0.91,0.0,415.0,269.0,24.0,76.0,0.8,340.0,2021,1.83,70.15041973395324,Poor,139.72951339590523,Unsuitable,138.09999200830197,
Vadodara,Juna samalya,8.36,1760.0,1179.0,310.0,52.0,44.0,232.0,49.0,96.0,275.0,291.0,39.4,59.0,0.29,385.0,2021,5.74,42.14086735082473,Good,130.69782105106458,Unsuitable,138.20575685092354,
Vadodara,Kevada Bag,8.06,1260.0,844.0,400.0,36.0,75.0,96.0,8.26,0.0,445.0,142.0,39.4,32.0,0.71,365.0,2021,2.09,63.30380136566692,Poor,113.64300150255232,Unsuitable,131.12960954824655,
Vadodara,ONGC,8.27,3236.0,2168.0,350.0,80.0,36.0,589.0,2.21,72.0,305.0,780.0,11.7,117.0,1.24,370.0,2021,13.69,90.37568175721994,Very Poor,203.2152897404777,Unsuitable,108.3097905545508,
Vadodara,Patiyapura,8.33,4340.0,2908.0,1850.0,280.0,280.0,129.0,13.0,288.0,952.0,489.0,3.4,184.0,0.57,1260.0,2021,1.3,101.47812184371656,Unsuitable,362.0589576566544,Unsuitable,477.896512440562,
Vadodara,Saidal,8.15,670.0,449.0,290.0,44.0,44.0,21.0,1.78,0.0,256.0,57.0,38.1,16.0,0.96,210.0,2021,0.54,70.59437134285062,Poor,77.48490064241437,Very Poor,188.84971638970683,
Vadodara,Sama,8.44,1980.0,1327.0,430.0,40.0,80.0,233.0,40.0,96.0,580.0,248.0,1.8,0.0,0.73,635.0,2021,4.89,69.58990999314518,Poor,142.6157501021313,Unsuitable,265.2785245451061,
Vadodara,Tundav,8.04,1350.0,905.0,380.0,64.0,54.0,93.0,71.0,0.0,390.0,191.0,4.0,71.0,0.52,320.0,2021,2.08,49.31292523933941,Good,105.76574365610404,Unsuitable,131.05172091803183,
Vadodara,Vega,8.32,1910.0,1280.0,430.0,140.0,19.0,226.0,29.0,66.0,336.0,333.0,19.0,99.0,0.39,385.0,2021,4.73,44.82129508207579,Good,138.21581609099204,Unsuitable,138.18711386886517,
Valsad,Dharampur 3,8.22,520.0,348.0,210.0,48.0,22.0,32.0,0.2,0.0,183.0,64.0,3.57,24.0,0.45,150.0,2021,0.96,39.98059140265649,Good,53.86054975620383,Poor,304.3822165275178,
Valsad,Awadha,8.28,397.0,266.0,170.0,32.0,22.0,20.0,0.18,0.0,159.0,43.0,5.43,12.0,0.18,130.0,2021,0.67,26.1833179348096,Good,45.32887743958934,Good,362.18786336890474,
