YEAR,WELL NO.,LOCATION,DISTRICT,TALUKA,SITE,HCO3,DATE,ALK,TDS,SO4,SAR,NO3,CO3,EC,ID,NA,TH,FE,CA,MG,CL,PH,K,F
2019,W223015073170001,Juna samalya,Vadodara,SAVLI,,403.0,May-18,330.0,1180.54,170.0,4.32,47.0,0.0,1762.0,,201.0,410.0,,60.0,63.0,241.0,7.78,33.5,1.39
2019,W215845073563001,Kaprali,Vadodara,NASVADI,,256.0,May-18,210.0,491.11,45.0,0.21,62.0,0.0,733.0,,9.0,350.0,,100.0,24.0,43.0,7.82,0.2,0.86
2019,W221736073115401,Kevada Bag,Vadodara,Vadodara City,,415.0,May-18,340.0,860.95,40.0,4.92,66.0,0.0,1285.0,,168.0,220.0,,32.0,34.0,113.0,8.23,8.1,0.97
2019,W220830072543001,Masor,Vadodara,PADRA,,940.0,May-18,795.0,1603.98,90.0,11.59,8.0,15.0,2394.0,,430.0,260.0,,32.0,44.0,213.0,8.27,1.0,0.65
2019,W221200074023001,Panwad,Vadodara,KAVANT,,220.0,May-18,180.0,582.9,65.0,1.01,17.0,0.0,870.0,,42.0,330.0,,76.0,34.0,121.0,7.83,9.3,0.64
2019,W220330074010001,Saidivasana,Vadodara,KAVANT,,329.0,May-18,270.0,616.4,68.0,1.44,9.0,0.0,920.0,,60.0,330.0,,84.0,29.0,78.0,7.65,0.4,0.91
2019,W220215073531501,Sengpur,Vadodara,NASVADI,,207.0,May-18,170.0,402.0,32.0,0.46,45.0,0.0,600.0,,18.0,290.0,,68.0,29.0,64.0,7.66,1.9,0.68
2019,W221730073464501,Suskal,Vadodara,JETPUR PAVI,,232.0,May-18,190.0,1051.9,131.0,2.35,84.0,0.0,1570.0,,122.0,510.0,,180.0,15.0,277.0,7.58,2.2,1.16
2019,W222900073121001,Tundav,Vadodara,SAVLI,,342.0,May-18,280.0,1337.32,162.0,3.47,92.0,0.0,1996.0,,180.0,510.0,,80.0,75.0,326.0,7.93,63.0,1.11
2019,W220400074083001,Vagudan,Vadodara,KAVANT,,49.0,May-18,70.0,408.7,85.0,3.61,4.0,18.0,610.0,,87.0,110.0,,40.0,2.0,99.0,8.3,0.7,0.81
2019,W220934073244501,Vega,Vadodara,DABHOI,,,May-18,,,,,,,,,,,,,,,Leaked,,
2019,,Rendha,Vadodara,KAVANT,,207.0,May-18,170.0,502.5,35.0,0.26,195.0,0.0,750.0,,11.0,350.0,,84.0,34.0,7.0,7.74,0.5,0.6
2019,,Godhi simore,Vadodara,KAVANT,,220.0,May-18,180.0,837.5,182.0,2.2,66.0,0.0,1250.0,,101.0,400.0,,108.0,32.0,142.0,7.52,1.3,1.04
2019,W203100073171501,Awadha,Valsad,DHARAMPUR,,207.0,May-18,170.0,283.41,60.0,0.98,6.0,0.0,423.0,,31.0,190.0,,44.0,19.0,14.0,7.96,0.3,0.2
2019,W201942073193301,Chavshala,Valsad,KAPRADA,,171.0,May-18,140.0,201.0,33.0,1.59,3.0,0.0,300.0,,40.0,120.0,,44.0,2.0,21.0,7.96,1.4,0.19
2019,W201530072530001,Dahli (bhilad),Valsad,UMBERGAON,,232.0,May-18,190.0,479.05,78.0,1.36,45.0,0.0,715.0,,55.0,310.0,,60.0,39.0,85.0,7.95,0.5,0.3
2019,W203151073094501,Dharampur 3,Valsad,DHARAMPUR,,146.0,May-18,120.0,428.8,86.0,1.26,4.0,0.0,640.0,,44.0,230.0,,60.0,19.0,78.0,7.6,0.7,0.52
2019,W201930072503001,Kanadu,Valsad,UMBERGAON,,159.0,May-18,130.0,379.89,107.0,1.06,4.0,0.0,567.0,,36.0,220.0,,56.0,19.0,36.0,7.82,0.8,0.7
2019,W202030073130001,Kaparda,Valsad,KAPRADA,,73.0,May-18,60.0,228.47,30.0,1.2,1.0,0.0,341.0,,29.0,110.0,,32.0,7.0,57.0,7.86,7.2,0.02
2019,W202145072583001,Karwad,Valsad,PARDI,,232.0,May-18,190.0,625.11,118.0,1.58,2.0,0.0,933.0,,63.0,300.0,,72.0,29.0,85.0,7.72,14.6,0.3
2019,W202200073103001,Mandwa,Valsad,KAPRADA,,134.0,May-18,110.0,266.66,73.0,0.85,14.0,0.0,398.0,,27.0,190.0,,40.0,22.0,36.0,8.12,0.8,0.05
2019,W203800073013001,Muli1,Valsad,VALSAD,,195.0,May-18,160.0,1369.48,135.0,5.41,13.0,0.0,2044.0,,249.0,400.0,,56.0,63.0,440.0,8.24,3.7,0.53
2019,W203600072540001,Tithal,Valsad,VALSAD,,427.0,May-18,350.0,1337.99,181.0,0.0,8.0,0.0,1997.0,,236.0,490.0,,88.0,65.0,320.0,7.8,33.1,0.32
2019,W201300072503001,Tumb,Valsad,UMBERGAON,,244.0,May-18,200.0,521.26,69.0,1.59,6.0,0.0,778.0,,60.0,270.0,,52.0,34.0,85.0,7.9,0.8,0.85
2019,W203036072554101,Udwada,Valsad,PARDI,,195.0,May-18,160.0,560.79,181.0,1.14,0.0,0.0,837.0,,51.0,380.0,,60.0,66.0,99.0,7.84,0.8,0.46
2019,W201130072450001,Umargaon,Valsad,UMBERGAON,,110.0,May-18,90.0,633.15,7.0,1.93,31.0,0.0,945.0,,73.0,270.0,,56.0,32.0,213.0,8.15,6.8,0.65
2019,W202249072541601,Vapi ( Balitha),Valsad,PARDI,,195.0,May-18,160.0,426.79,81.0,1.61,16.0,0.0,637.0,,55.0,220.0,,44.0,27.0,57.0,7.98,0.8,0.46
2019,Max,17808.6,9.02,26580,,8.6,168,4300.0,500.0,754.0,,1080.0,2490.0,7347.0,,,,,400.0,29.99,1410.0,1720,,4340.0
2019,Min,138.69,6.22,207,,0.0,0,2.0,0.0,0.0,,6.0,2.0,7.0,,,,,0.1,0.0,30.0,24,,100.0
2019,Avg,1376.97,7.95,2055.18,,0.9,4.77,232.59,47.12,65.32,,102.01,140.0,425.41,,,,,13.21,4.25,251.25,298.17,,522.35
2020,,,Ahmedabad,,Dalod,1257.0,,1030.82,11149.0,822.0,40.0,26.0,0.0,16640.0,1.0,3535.0,1451.0,,152.0,260.0,5176.0,8.2,45.0,1.0
2020,,,Ahmedabad,,Endla,354.0,,290.0,479.0,18.0,1.2,0.23,0.0,715.0,2.0,47.0,280.0,,56.0,34.0,50.0,7.35,11.0,0.46
2020,,,Ahmedabad,,Viramgam,329.0,,270.0,1883.0,230.0,21.5,4.9,0.0,2810.0,3.0,541.0,120.0,,16.0,19.0,596.0,8.08,4.4,0.32
2020,,,Ahmedabad,,Kumar Khan,1403.0,,1150.92,4099.0,397.0,19.2,21.0,0.0,6118.0,4.0,1100.0,620.0,,148.0,61.0,1120.0,7.34,63.0,3.5
2020,,,Ahmedabad,,Kundal,354.0,,290.0,833.0,64.0,5.3,2.2,0.0,1243.0,5.0,178.0,210.0,,44.0,24.0,184.0,7.7,1.7,0.73
2020,,,Ahmedabad,,Bavla,342.0,,280.0,3349.0,580.0,16.0,11.0,0.0,4998.0,6.0,863.0,550.0,,152.0,41.0,1092.0,7.48,2.7,0.52
2020,,,Ahmedabad,,Dhandhuka1,1135.0,,931.0,4910.0,494.0,23.08,220.0,0.0,7328.0,7.0,1384.0,681.0,,72.0,122.0,1546.0,8.2,44.0,5.0
2020,,,Ahmedabad,,Tagadi1,427.0,,350.0,1983.0,798.0,8.1,43.0,0.0,2960.0,8.0,437.0,550.0,,132.0,54.0,269.0,8.1,24.0,0.8
2020,,,Ahmedabad,,Barvala,1293.0,,1060.85,4916.46,1002.0,34.571,33.0,0.0,7338.0,9.0,1550.0,380.0,,32.0,73.0,1198.0,8.19,0.27,3.8
2020,,,Ahmedabad,,Lonjdhara,500.0,,410.0,847.0,30.0,7.5,49.0,0.0,1264.0,10.0,225.0,170.0,,20.0,29.0,142.0,8.18,0.51,2.4
2020,,,Ahmedabad,,Rajpada,293.0,,240.0,474.0,30.0,1.96,37.0,0.0,708.0,11.0,70.0,240.0,,40.08,34.0,57.0,8.08,0.31,0.73
2020,,,Ahmedabad,,Kundali,403.0,,330.0,492.0,17.0,1.11,11.0,0.0,735.0,12.0,45.0,310.0,,44.0,49.0,35.0,8.19,0.26,0.37
2020,,,Amreli,,Punjapadar,183.0,,150.0,292.0,38.0,3.31,0.39,0.0,436.0,13.0,68.0,80.0,,24.0,4.9,35.0,7.08,4.2,0.51
2020,,,Amreli,,Sanaliya,281.0,,230.0,1284.0,450.0,7.62,20.0,0.0,1916.0,14.0,323.0,340.0,,56.0,49.0,241.0,8.15,1.8,0.88
2020,,,Amreli,,Luvariya 1,573.0,,470.0,667.0,19.0,8.61,20.0,0.0,996.0,15.0,198.0,100.0,,28.0,7.3,28.0,8.19,4.9,2.5
2020,,,Amreli,,Lathi,390.0,,320.0,707.0,41.0,4.6,12.0,0.0,1055.0,16.0,157.0,220.0,,36.0,32.0,149.0,8.18,0.23,0.5
2020,,,Amreli,,Tajpur,220.0,,180.0,297.0,19.0,1.27,5.5,0.0,444.0,17.0,37.0,160.0,,40.0,15.0,28.0,7.85,1.94,0.4
2020,,,Amreli,,Chavand,305.0,,250.0,407.0,23.0,1.74,5.2,0.0,607.0,18.0,58.0,210.0,,40.0,27.0,35.0,8.09,0.9,0.4
2020,,,Amreli,,Untvad,244.0,,200.0,814.0,57.0,1.21,174.0,0.0,1215.0,19.0,63.0,510.0,,128.0,46.0,156.0,7.99,0.38,0.42
2020,,,Amreli,,Kotadapitha,183.0,,150.0,258.0,16.0,1.1,4.8,0.0,385.0,20.0,30.0,140.0,,24.0,19.0,28.0,8.09,1.94,0.4
2020,,,Amreli,,DhraiValmukund,256.0,,210.0,312.0,10.0,1.74,6.9,0.0,465.0,21.0,49.0,150.0,,32.0,17.0,14.0,8.19,0.29,0.36
2020,,,Amreli,,Bhildi,317.0,,260.0,415.0,18.0,2.3,14.0,0.0,620.0,22.0,71.0,180.0,,40.0,19.0,35.0,8.07,0.21,0.55
2020,,,Amreli,,AnkodiaMota,366.0,,300.0,856.0,85.0,2.92,94.0,0.0,1278.0,23.0,136.0,410.0,,72.0,56.0,170.0,7.76,1.2,0.33
2020,,,Amreli,,Kunkavav,305.0,,250.0,875.0,101.0,3.23,68.0,0.0,1306.0,24.0,143.0,370.0,,60.0,54.0,199.0,7.82,0.71,0.22
2020,,,Amreli,,Vaghania juna,598.0,,190.0,868.0,41.0,6.31,35.0,0.0,1296.0,25.0,220.0,230.0,,28.0,39.0,106.0,8.02,8.05,1.1
2020,,,Amreli,,Bagasara,403.0,,330.0,2405.0,260.0,4.68,230.0,0.0,3589.0,26.0,357.0,1101.0,,132.0,187.0,780.0,7.81,0.39,0.46
2020,,,Amreli,,Amreli,317.0,,260.0,858.0,96.0,2.4,50.0,0.0,1280.0,27.0,112.0,410.0,,100.0,39.0,199.0,7.4,1.3,0.14
2020,,,Amreli,,Govadka,195.0,,160.0,340.0,26.0,1.72,18.0,0.0,507.0,28.0,50.0,160.0,,32.0,19.0,50.0,7.58,9.5,0.29
2020,,,Amreli,,Vankiya,342.0,,280.0,486.0,28.0,6.23,13.0,0.0,725.0,29.0,136.0,90.0,,16.0,12.0,57.0,7.86,0.67,0.69
2020,,,Amreli,,Chalala,220.0,,180.0,389.0,32.0,1.6,8.8,0.0,580.0,30.0,52.0,200.0,,36.0,27.0,71.0,8.2,0.99,0.22
2020,,,Amreli,,Morjhar,293.0,,240.0,558.0,30.0,1.46,22.0,0.0,833.0,31.0,61.0,330.0,,60.0,44.0,121.0,7.83,0.3,0.18
2020,,,Amreli,,Kerala,500.0,,410.0,917.0,36.0,11.4,23.0,0.0,1369.0,32.0,286.0,120.0,,28.0,12.0,206.0,8.09,0.68,0.41
2020,,,Amreli,,Charkhadia1,622.0,,510.0,772.0,35.0,16.1,17.0,0.0,1152.0,33.0,262.0,50.0,,16.0,2.4,50.0,7.57,2.9,2.25
2020,,,Amreli,,Bhuva,805.0,,661.0,6260.0,560.0,32.5,221.0,0.0,9343.0,34.0,2008.0,721.0,,40.0,151.0,2552.0,8.13,81.0,0.84
2020,,,Amreli,,Dharangani,293.0,,240.0,1130.0,64.0,3.69,135.0,0.0,1687.0,35.0,188.0,490.0,,96.0,61.0,347.0,7.99,0.86,0.29
2020,,,Amreli,,Ingorala,342.0,,280.0,453.0,30.0,1.24,16.0,0.0,676.0,36.0,47.0,270.0,,60.0,29.0,35.0,8.19,0.52,0.31
2020,,,Amreli,,Virpur,488.0,,400.0,736.0,51.0,1.33,90.0,0.0,1098.0,37.0,65.0,450.0,,104.0,46.0,57.0,7.3,3.5,0.25
2020,,,Amreli,,Timbi2,451.0,,370.0,1389.0,112.0,7.51,85.0,0.0,2073.0,38.0,341.0,390.0,,48.0,66.0,390.0,8.2,19.0,0.83
2020,,,Amreli,,Kadiyali,342.0,,320.0,1796.0,27.0,7.44,8.9,24.0,2680.0,39.0,363.0,450.0,,132.0,29.0,674.0,8.38,12.0,1.0
2020,,,Amreli,,Jafrabad,549.0,,450.0,2261.0,177.0,12.83,150.0,0.0,3374.0,40.0,528.0,320.0,,40.0,54.0,645.0,8.15,210.0,0.61
2020,,,Amreli,,Lotpur,256.0,,210.0,5866.0,477.0,24.61,114.0,0.0,8755.0,41.0,1698.0,901.0,,64.0,179.968,2567.0,8.2,6.1,0.27
2020,,,Amreli,,Bherai,683.0,,620.0,2085.0,154.0,10.56,46.0,36.0,3112.0,42.0,515.0,450.0,,32.0,90.0,581.0,8.43,13.0,0.86
2020,,,Amreli,,Nageshri,476.0,,390.0,931.0,107.0,3.71,49.0,0.0,1390.0,43.0,164.0,370.0,,72.0,46.0,156.0,7.73,7.5,0.27
2020,,,Amreli,,Trakuda,171.0,,140.0,303.0,26.0,1.56,0.76,0.0,452.0,44.0,44.0,150.0,,36.0,15.0,50.0,7.46,1.5,0.27
2020,,,Amreli,,Khamba,366.0,,300.0,468.0,22.0,1.91,24.0,0.0,698.0,45.0,68.0,240.0,,48.0,29.0,35.0,8.2,0.41,0.26
2020,,,Amreli,,Vankiya1,464.0,,380.0,943.0,85.0,2.73,136.0,0.0,1408.0,46.0,136.0,470.0,,92.0,58.0,142.0,8.19,1.9,0.28
2020,,,Amreli,,Badhda,244.0,,200.0,854.0,100.0,2.12,124.0,0.0,1275.0,47.0,101.0,430.0,,52.0,73.0,177.0,8.18,0.79,0.21
2020,,,Amreli,,Goradka,183.0,,150.0,887.0,97.0,1.62,135.0,0.0,1324.0,48.0,86.0,530.0,,104.0,66.0,234.0,7.7,0.64,0.23
2020,,,Amreli,,Mandal,329.0,,270.0,1324.0,101.0,5.43,123.0,0.0,1976.0,49.0,268.0,460.0,,68.0,71.0,376.0,7.92,3.9,0.59
2020,,,Amreli,,Piyava,659.0,,540.0,844.0,20.0,6.45,33.0,0.0,1260.0,50.0,220.0,220.0,,28.0,36.0,78.0,8.22,0.37,0.39
2020,,,Amreli,,Hipabadli,1198.0,,1112.0,1780.0,54.0,26.6,26.0,78.0,2657.0,51.0,580.0,90.0,,8.0,17.0,113.0,9.14,7.26,2.25
2020,,,Anand,,Parvata,476.0,,450.0,769.16,76.0,2.04,6.9,36.0,1148.0,52.0,96.0,420.0,,40.0,78.0,71.0,8.33,1.9,0.93
2020,,,Anand,,Adas,512.0,,420.0,814.72,39.0,1.44,91.0,0.0,1216.0,53.0,75.0,510.0,,36.0,102.0,92.0,8.06,1.2,0.52
2020,,,Anand,,Anklav,683.0,,560.0,988.92,53.0,1.72,37.0,0.0,1476.0,54.0,97.0,600.0,,36.0,124.0,121.0,8.19,2.0,0.73
2020,,,Anand,,Bhadran,342.0,,281.0,425.45,20.0,0.85,0.33,0.0,635.0,55.0,32.0,270.0,,64.0,27.0,35.0,7.93,1.3,0.28
2020,,,Anand,,Ras,659.0,,541.0,966.14,25.0,9.76,16.0,0.0,1442.0,56.0,284.0,160.0,,28.0,22.0,149.0,8.09,8.5,4.5
2020,,,Anand,,Dali,805.0,,660.0,2493.07,154.0,11.22,12.0,0.0,3721.0,57.0,605.0,550.0,,80.0,85.0,808.0,8.18,21.0,3.4
2020,,,Anand,,Kansari,744.0,,610.0,3058.55,262.0,14.03,46.0,0.0,4565.0,58.0,784.0,590.0,,88.0,90.0,1035.0,8.19,10.0,1.6
2020,,,Anand,,Dharmaj,573.0,,770.0,1666.96,154.0,14.94,79.0,180.0,2488.0,59.0,498.0,210.0,,12.0,44.0,262.0,9.23,0.13,2.2
2020,,,Anand,,Bandhani,903.0,,801.0,1228.78,38.0,15.56,28.0,36.0,1834.0,60.0,408.0,130.0,,8.0,27.0,106.0,8.52,0.56,2.3
2020,,,Aravalli,,Punasan,256.0,,209.97,542.7,90.0,2.12,36.0,0.0,810.0,61.0,77.0,250.0,,72.0,17.0,64.0,7.9,0.49,1.75
2020,,,Aravalli,,Shamlaji,220.0,,180.0,335.67,15.0,2.9,3.0,0.0,501.0,62.0,70.0,110.0,,36.0,4.9,50.0,8.0,0.85,0.51
2020,,,Aravalli,,Bhiloda,305.0,,250.0,785.91,140.0,2.3,37.0,0.0,1173.0,63.0,105.0,395.0,,84.0,45.0,156.0,7.74,2.85,0.85
2020,,,Aravalli,,Takatuka,244.0,,200.0,2077.0,145.0,6.09,108.0,0.0,3100.0,64.0,381.0,740.0,,176.0,73.0,724.0,7.7,1.52,1.01
2020,,,Aravalli,,Gadada,317.0,,260.0,1177.86,207.0,2.06,140.0,0.0,1758.0,65.0,116.0,600.0,,112.0,78.0,227.0,7.6,0.76,0.98
2020,,,Aravalli,,Madasana,183.0,,150.0,692.78,127.0,2.54,60.0,0.0,1034.0,66.0,106.0,330.0,,84.0,29.0,170.0,7.69,2.1,0.73
2020,,,Aravalli,,Modasa2,232.0,,190.0,645.21,56.0,2.09,55.0,0.0,963.0,67.0,82.0,290.0,,112.0,2.5,128.0,7.62,2.6,0.13
2020,,,Aravalli,,Seenawad,305.0,,250.0,956.09,100.0,1.89,109.0,0.0,1427.0,68.0,97.0,500.0,,144.0,34.0,227.0,7.44,11.5,0.46
2020,,,Aravalli,,Megraj_1,268.0,,220.0,542.7,76.0,3.44,8.7,0.0,810.0,69.0,109.0,190.0,,48.0,17.0,99.0,7.53,1.9,0.4
2020,,,Aravalli,,Hamirpur,293.0,,240.0,1011.03,132.0,2.48,85.0,0.0,1509.0,70.0,125.0,480.0,,144.0,29.0,256.0,7.49,0.99,0.63
2020,,,Aravalli,,Malpur_1,280.0,,230.0,540.69,11.0,0.6,106.0,0.0,807.0,71.0,26.0,350.0,,76.0,39.0,64.0,7.59,0.42,0.72
2020,,,Aravalli,,Sathamba,366.0,,300.0,615.06,90.0,1.39,18.0,0.0,918.0,72.0,58.0,330.0,,56.0,46.0,43.0,7.94,1.6,0.74
2020,,,Aravalli,,Boral,268.0,,220.0,2105.14,77.0,6.04,125.0,0.0,3142.0,73.0,398.0,820.0,,304.0,15.0,824.0,7.69,1.1,0.49
2020,,,Aravalli,,Bibipur1,256.0,,210.0,2137.3,240.0,1.11,440.0,0.0,3190.0,74.0,95.0,1380.0,,272.0,170.0,568.0,7.5,3.5,0.31
2020,,,Aravalli,,Alwa Kampa,378.0,,310.0,767.82,122.0,2.14,36.0,0.0,1146.0,75.0,92.0,350.0,,52.0,53.0,99.0,7.87,0.5,0.57
2020,,,Aravalli,,Karanpur,122.0,,100.0,456.94,90.0,1.76,38.0,0.0,682.0,76.0,60.0,220.0,,56.0,19.0,99.0,7.84,0.4,0.72
2020,,,Aravalli,,Dhansura,366.0,,300.0,904.5,85.0,1.32,74.0,0.0,1350.0,77.0,69.0,520.0,,168.0,24.0,156.0,7.8,0.55,0.47
2020,,,Banaskantha,,Amirgadh,586.0,,480.0,2194.0,116.0,4.6,125.0,0.0,3275.0,78.0,330.0,971.0,,140.0,151.0,709.0,7.02,3.1,0.78
2020,,,Banaskantha,,Bharol1,378.0,,310.0,553.0,17.0,1.0,5.3,0.0,825.0,79.0,40.0,300.0,,76.0,27.0,78.0,7.14,52.0,0.64
2020,,,Banaskantha,,Dantiwada,281.0,,230.0,415.0,17.0,0.9,30.0,0.0,620.0,80.0,33.0,270.0,,80.0,17.0,50.0,7.04,1.1,0.42
2020,,,Banaskantha,,Ganapipli,390.0,,320.0,615.0,39.0,1.9,33.0,0.0,918.0,81.0,81.0,330.0,,76.0,34.0,78.0,7.08,2.0,2.1
2020,,,Banaskantha,,Gangodra,671.0,,550.0,2341.0,144.0,5.0,0.96,0.0,3494.0,82.0,335.0,861.0,,204.0,85.0,709.0,7.12,19.0,3.5
2020,,,Banaskantha,,Iqbalgarh,329.0,,270.0,543.0,23.0,1.1,54.0,0.0,810.0,83.0,45.0,330.0,,76.0,34.0,57.0,7.38,1.0,0.58
2020,,,Banaskantha,,Jhat,476.0,,390.0,1340.0,137.0,12.2,0.24,0.0,2000.0,84.0,375.0,180.0,,28.0,27.0,355.0,7.68,4.2,1.6
2020,,,Banaskantha,,Khoda,573.0,,470.0,1055.0,107.0,12.2,22.0,0.0,1575.0,85.0,320.0,130.0,,20.0,19.0,177.0,7.66,13.0,1.9
2020,,,Banaskantha,,Mohabbat gadh,305.0,,250.0,997.0,68.0,2.2,73.0,0.0,1488.0,86.0,110.0,480.0,,156.0,22.0,262.0,7.17,3.6,1.3
2020,,,Banaskantha,,Palanpur2,427.0,,350.0,1058.0,67.0,4.7,103.0,0.0,1579.0,87.0,210.0,380.0,,76.0,46.0,248.0,7.48,0.7,0.8
2020,,,Banaskantha,,Ratanpur2,268.0,,220.0,992.0,93.0,1.7,155.0,0.0,1480.0,88.0,95.0,560.0,,188.0,22.0,233.97,7.08,2.5,0.39
2020,,,Banaskantha,,Sodapur,403.0,,330.0,613.0,38.0,5.4,19.0,0.0,915.0,89.0,158.0,160.0,,32.0,19.0,78.0,7.45,2.8,2.2
2020,,,Bharuch,,Kalak1,354.0,,290.348,559.45,24.0,1.65,15.0,0.0,835.0,90.0,60.0,250.0,,80.0,12.0,64.0,7.01,36.0,1.5
2020,,,Bharuch,,Tankari,879.0,,720.95,3009.64,227.0,7.93,13.0,0.0,4492.0,91.0,544.0,891.0,,96.0,158.0,908.0,7.93,113.0,0.66
2020,,,Bharuch,,Sindhav,268.0,,220.0,379.89,18.0,2.43,1.4,0.0,567.0,92.0,66.0,140.0,,32.0,15.0,35.0,8.0,14.0,0.34
2020,,,Bharuch,,Chhindra,378.0,,310.0,569.5,31.0,1.56,21.0,0.0,850.0,93.0,59.0,270.0,,64.0,27.0,64.0,7.84,55.0,0.42
2020,,,Bharuch,,Dahegam,512.0,,420.0,1101.48,85.0,2.59,61.0,0.0,1644.0,94.0,133.0,500.0,,96.0,63.0,213.0,7.76,49.0,0.19
2020,,,Bharuch,,Kavi,854.0,,700.0,1984.54,157.0,4.94,121.0,0.0,2962.0,95.0,190.0,280.0,,40.0,44.0,312.0,8.2,510.0,0.39
2020,,,Bharuch,,Sarod,293.0,,240.0,492.45,17.0,1.48,7.2,0.0,735.0,96.0,55.0,260.0,,48.0,34.0,85.0,8.02,16.0,0.45
2020,,,Bharuch,,Roja Tankaria,476.0,,390.0,1165.13,34.0,2.47,5.8,0.0,1739.0,97.0,131.0,530.0,,132.0,49.0,326.0,7.59,46.0,0.36
2020,,,Bharuch,,Nirnavi,329.0,,270.0,398.65,8.5,2.2,7.7,0.0,595.0,98.0,66.0,170.0,,48.0,12.0,28.0,7.57,12.0,0.62
2020,,,Bharuch,,Luhala,732.0,,600.0,1692.42,164.0,6.2,115.0,0.0,2526.0,99.0,255.0,320.0,,40.0,54.0,255.0,8.14,315.0,0.5
2020,,,Bharuch,,Bhensali,305.0,,250.0,674.02,72.0,3.41,5.2,0.0,1006.0,100.0,119.0,230.0,,48.0,27.0,142.0,7.91,17.0,0.54
2020,,,Bharuch,,Mahegam,476.0,,390.0,1057.93,74.0,1.68,0.73,0.0,1579.0,101.0,92.0,570.0,,116.0,68.0,269.0,7.79,36.0,0.28
2020,,,Bharuch,,Kaswa,207.0,,170.0,301.5,13.0,1.27,4.7,0.0,450.0,102.0,37.0,160.0,,44.0,12.0,35.0,7.93,3.4,0.45
2020,,,Bharuch,,Navetha,305.0,,250.0,465.65,2.1,0.9,2.5,0.0,695.0,103.0,34.0,270.0,,64.0,27.0,92.0,7.81,23.0,0.32
2020,,,Bharuch,,Bharuch,635.0,,521.0,1618.72,129.0,3.36,1.2,0.0,2416.0,104.0,206.0,711.0,,144.0,85.0,347.0,7.75,5.3,0.31
2020,,,Bharuch,,Sajod,683.0,,680.0,1363.45,58.0,12.6,11.0,72.0,2035.0,105.0,400.0,190.0,,16.0,36.0,191.0,8.58,2.8,3.2
2020,,,Bharuch,,Utraj,207.0,,170.0,318.25,17.0,1.2,2.8,0.0,475.0,106.0,35.0,160.0,,48.0,10.0,28.0,7.88,0.69,0.45
2020,,,Bharuch,,Jetpur,451.0,,370.0,1172.5,67.0,5.42,11.0,0.0,1750.0,107.0,240.0,370.0,,96.0,32.0,347.0,7.68,36.0,0.86
2020,,,Bharuch,,Sahol,281.0,,230.0,3684.33,360.0,4.02,298.0,0.0,5499.0,108.0,390.0,1781.0,,521.0,117.0,1390.0,7.62,3.1,0.68
2020,,,Bharuch,,Raymal,281.0,,230.0,2056.23,69.0,6.03,5.7,0.0,3069.0,109.0,340.0,600.0,,76.0,100.0,752.0,7.92,14.0,0.61
2020,,,Bharuch,,Motwan,464.0,,381.0,2308.15,287.0,10.69,3.3,0.0,3445.0,110.0,602.0,600.0,,124.0,71.0,794.0,7.98,12.0,0.72
2020,,,Bharuch,,Panoli,537.0,,440.0,1676.34,229.0,13.35,29.0,0.0,2502.0,111.0,495.0,260.0,,40.0,39.0,447.0,7.9,0.75,1.6
2020,,,Bharuch,,Kondh,305.0,,250.0,567.49,58.0,2.98,20.0,0.0,847.0,112.0,97.0,200.0,,48.0,19.0,71.0,7.78,6.3,0.99
2020,,,Bharuch,,Mungaj,305.0,,250.0,353.76,14.0,0.52,1.5,0.0,528.0,113.0,19.0,250.0,,56.0,27.0,14.0,7.48,0.3,0.13
2020,,,Bhavnagar,,Panvi1,940.0,,771.0,1205.0,52.0,17.74,2.9,0.0,1798.0,114.0,408.0,100.0,,16.0,15.0,106.0,8.22,4.6,3.9
2020,,,Bhavnagar,,Aayodhyapuram,561.0,,460.0,905.0,37.0,11.52,33.0,0.0,1351.0,115.0,278.0,110.0,,28.0,10.0,156.0,8.02,7.6,1.9
2020,,,Bhavnagar,,Vallabhipur,451.0,,370.0,2874.0,380.0,15.72,12.0,0.0,4290.0,116.0,767.0,450.0,,84.0,58.0,1021.0,8.2,9.3,0.79
2020,,,Bhavnagar,,Timbi,183.0,,150.0,260.0,21.0,1.59,0.61,0.0,388.0,117.0,40.0,120.0,,32.0,10.0,28.0,7.23,1.7,0.45
2020,,,Bhavnagar,,Jalia,427.0,,350.0,1651.0,170.0,2.03,27.0,0.0,2464.0,118.0,148.0,1001.0,,216.0,112.0,553.0,7.38,3.8,0.4
2020,,,Bhavnagar,,Motivadal,476.0,,390.0,853.0,81.0,2.12,28.0,0.0,1273.0,119.0,110.0,510.0,,92.0,68.0,170.0,8.2,9.2,0.29
2020,,,Bhavnagar,,Dudhala,415.0,,340.0,1255.0,99.0,6.49,71.0,0.0,1873.0,120.0,287.0,370.0,,44.0,63.232,362.0,8.19,6.7,0.5
2020,,,Bhavnagar,,Mahuva,830.0,,681.0,3082.0,190.0,30.21,68.0,0.0,4600.0,121.0,1007.0,210.0,,24.0,36.48,1014.0,8.22,1.9,0.87
2020,,,Bhavnagar,,Bora,647.0,,651.0,1049.0,54.0,18.92,55.0,72.0,1566.0,122.0,364.0,70.0,,16.0,7.296,78.0,8.56,1.7,2.0
2020,,,Bhavnagar,,Datha,366.0,,300.0,823.0,51.0,9.08,7.3,0.0,1228.0,123.0,238.0,130.0,,28.0,14.592,213.0,8.08,6.7,1.3
